imdb_id,title,vote_average,vote_count,release_date,original_language,overview,popularity,genres,production_companies,release_year,cast,budget_crore,collection_crore,directors
tt91000126,Dark Warrior 35,3.7,17644,2003-01-07,kn,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",34.48,Adventure,Lyca Productions,2006,Aamir Khan,132.38,106.51,Trivikram Srinivas
tt91000127,Burning Destiny 243,6.1,31067,2026-10-27,ml,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",65.91,Sci-Fi,Red Chillies Entertainment,2018,Kiara Advani,153.04,132.22,Rohit Shetty
tt91000128,Last Dream 688,8.2,97032,2002-02-07,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",88.14,Romance,Yash Raj Films,2015,Jr. NTR,178.0,740.0,Vetrimaaran
tt91000129,Broken Code 543,7.7,781588,2018-07-06,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",72.57,Crime,Sun Pictures,2017,Prabhas,282.35,3846.79,Atlee
tt91000130,Dark Mission 824,7.9,250716,2001-10-09,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",85.55,Crime,Mythri Movie Makers,2021,Kareena Kapoor,153.9,1216.77,Vikram Kumar
tt91000131,Broken Mission 566,6.4,78274,2009-03-04,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",70.77,Crime,Mythri Movie Makers,2022,Vijay,155.57,361.58,Karan Johar
tt91000132,Broken Empire 577,7.2,27724,2014-01-13,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",76.76,Romance,Hombale Films,2011,Ranveer Singh,107.12,168.15,Anurag Kashyap
tt91000133,Sacred Dream 758,6.6,142560,2021-12-01,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",59.02,Comedy,Dharma Productions,2024,Deepika Padukone,317.37,753.86,Nelson Dilipkumar
tt91000134,Silent Echo 141,6.8,79861,2002-03-05,ml,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",70.0,Thriller,Yash Raj Films,2026,Ranveer Singh,224.28,432.13,Anurag Kashyap
tt91000135,Shadow Echo 13,8.3,192818,2023-11-15,ta,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",77.12,Family,Mythri Movie Makers,2000,Allu Arjun,369.0,1963.67,Rajkumar Hirani
tt91000136,Hidden Destiny 274,8.8,445661,2023-08-13,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",93.07,Adventure,Dharma Productions,2006,Ram Charan,247.53,1988.34,Vetrimaaran
tt91000137,Broken Code 488,7.4,161152,2017-01-04,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",84.86,Sci-Fi,Mythri Movie Makers,2012,Shah Rukh Khan,281.54,694.28,S. S. Rajamouli
tt91000138,Royal Storm 48,6.0,2491,2025-06-04,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",70.2,Crime,T-Series,2022,Allu Arjun,37.73,11.35,Lokesh Kanagaraj
tt91000139,Eternal Echo 694,6.0,35198,2010-10-14,kn,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",63.75,Family,AGS Entertainment,2018,Vijay,330.38,378.79,Shankar
tt91000140,Silent Dream 280,6.7,175702,2014-08-22,hi,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",74.67,Sci-Fi,Dharma Productions,2012,Prabhas,197.18,948.9,Trivikram Srinivas
tt91000141,Broken Kingdom 803,6.0,3765,2006-12-01,ml,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",56.14,Drama,Red Chillies Entertainment,2008,Vijay,23.85,36.73,Atlee
tt91000142,Broken Promise 27,6.9,12936,2022-12-26,ta,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",81.35,Sci-Fi,AGS Entertainment,2017,Kareena Kapoor,34.06,73.87,Lokesh Kanagaraj
tt91000143,Burning Echo 174,6.5,10752,2007-08-10,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",61.72,Comedy,Excel Entertainment,2016,Yash,70.8,115.52,Atlee
tt91000144,Royal Promise 139,7.4,159269,2008-10-08,kn,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",78.63,Mystery,T-Series,2019,Vijay,179.16,723.95,Rohit Shetty
tt91000145,Eternal Kingdom 206,8.1,258930,2014-05-20,ml,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",78.25,Romance,Lyca Productions,2009,Deepika Padukone,324.83,1912.33,Nelson Dilipkumar
tt91000146,Crimson Warrior 559,8.2,212167,2025-04-17,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",87.42,Adventure,Hombale Films,2003,Kareena Kapoor,359.62,986.1,Zoya Akhtar
tt91000147,Burning Legacy 733,6.9,76476,2011-05-02,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",76.65,Mystery,Red Chillies Entertainment,2007,Salman Khan,186.32,443.55,Sukumar
tt91000148,Dark Mission 674,8.0,506033,2003-10-24,hi,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",80.66,Mystery,Dharma Productions,2019,Akshay Kumar,531.58,2072.45,Ayan Mukerji
tt91000149,Shadow Kingdom 532,6.8,255749,2009-12-16,te,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",69.67,Sci-Fi,Sun Pictures,2008,Hrithik Roshan,208.4,1024.6,Shankar
tt91000150,Sacred Legacy 357,4.9,10871,2005-03-16,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",41.47,Adventure,Yash Raj Films,2002,Suriya,168.58,118.92,Rohit Shetty
tt91000151,Burning Legacy 953,6.8,47898,2004-11-26,ml,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",72.74,Family,Yash Raj Films,2010,Deepika Padukone,195.24,428.87,Anurag Kashyap
tt91000152,Royal Warrior 440,6.7,207295,2008-11-06,te,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",62.77,Romance,Mythri Movie Makers,2023,Alia Bhatt,334.04,908.25,Vetrimaaran
tt91000153,Hidden Dream 884,6.8,46190,2005-02-10,kn,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",78.85,Crime,Dharma Productions,2014,Jr. NTR,169.8,213.74,Nelson Dilipkumar
tt91000154,Last Promise 245,6.3,30460,2006-01-03,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",67.38,Comedy,Red Chillies Entertainment,2021,Deepika Padukone,226.22,273.0,Rohit Shetty
tt91000155,Hidden Legacy 192,5.2,19371,2021-12-18,ml,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",52.03,Action,Sun Pictures,2005,Akshay Kumar,216.34,101.41,Karan Johar
tt91000156,Royal Legacy 85,6.4,37428,2019-11-29,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",71.46,Action,Red Chillies Entertainment,2022,Prabhas,144.92,181.49,Vikram Kumar
tt91000157,Dark Storm 794,6.8,32770,2025-09-09,hi,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",77.57,Family,Excel Entertainment,2003,Kareena Kapoor,127.58,268.43,Shankar
tt91000158,Dark Border 887,6.7,140475,2015-08-21,hi,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",75.59,Crime,AGS Entertainment,2008,Alia Bhatt,400.79,658.2,Mani Ratnam
tt91000159,Hidden Warrior 552,8.4,324103,2023-11-16,te,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",94.63,Family,T-Series,2011,Yash,535.62,1517.57,Zoya Akhtar
tt91000160,Crimson Legacy 729,6.4,76879,2005-12-14,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",73.64,Comedy,Sun Pictures,2022,Vijay,252.6,409.55,Karan Johar
tt91000161,Sacred Destiny 466,8.1,223928,2012-06-24,ta,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",92.28,Adventure,Excel Entertainment,2016,Hrithik Roshan,277.06,1517.01,Nelson Dilipkumar
tt91000162,Hidden Destiny 561,7.8,251986,2014-06-25,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",69.85,Crime,Excel Entertainment,2008,Hrithik Roshan,426.13,1133.85,Vikram Kumar
tt91000163,Broken Mission 706,5.8,47667,2000-01-12,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",56.42,Crime,Sun Pictures,2014,Yash,137.3,323.44,Atlee
tt91000164,Sacred Promise 2,6.0,50708,2004-02-03,ta,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",59.96,Family,Excel Entertainment,2020,Salman Khan,297.68,204.48,Sanjay Leela Bhansali
tt91000165,Broken Promise 749,6.8,130174,2010-04-09,kn,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",62.52,Romance,AGS Entertainment,2002,Jr. NTR,101.87,523.21,Mani Ratnam
tt91000166,Royal Destiny 740,5.7,17126,2007-05-12,ta,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",57.49,Drama,Mythri Movie Makers,2000,Ranveer Singh,428.15,122.54,Sanjay Leela Bhansali
tt91000167,Crimson Code 616,6.1,43355,2003-10-12,ta,"A thriller film about courage, betrayal and redemption that changes the lives of its protagonists.",70.87,Thriller,Excel Entertainment,2008,Akshay Kumar,228.88,485.63,Priyadarshan
tt91000168,Crimson Border 654,5.2,52767,2005-01-21,ml,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",57.71,Crime,Dharma Productions,2012,Kiara Advani,462.63,371.29,Priyadarshan
tt91000169,Dark Empire 269,7.3,114313,2026-05-07,kn,"A family film about courage, betrayal and redemption that changes the lives of its protagonists.",78.28,Family,AGS Entertainment,2000,Aamir Khan,148.58,770.37,Sanjay Leela Bhansali
tt91000170,Dark Storm 81,7.9,90442,2012-06-12,ta,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",84.59,Crime,Yash Raj Films,2004,Ranveer Singh,182.86,991.26,T. J. Gnanavel
tt91000171,Broken Promise 465,8.4,161537,2003-11-13,te,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",91.72,Action,T-Series,2007,Aamir Khan,311.17,956.35,Priyadarshan
tt91000172,Sacred Storm 751,6.8,93586,2005-09-10,hi,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",69.77,Romance,Excel Entertainment,2011,Jr. NTR,231.24,569.45,Mani Ratnam
tt91000173,Last Legacy 262,4.6,21910,2007-06-27,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",41.5,Action,Red Chillies Entertainment,2018,Ranbir Kapoor,399.11,92.67,Mani Ratnam
tt91000174,Crimson Destiny 255,9.0,418895,2018-10-23,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",100.0,Drama,Excel Entertainment,2025,Jr. NTR,222.88,1697.03,Sukumar
tt91000175,Last Promise 567,6.4,86286,2013-12-08,ta,"A romance film about courage, betrayal and redemption that changes the lives of its protagonists.",66.15,Romance,Red Chillies Entertainment,2009,Ram Charan,247.05,477.81,Trivikram Srinivas
tt91000176,Golden Empire 955,7.2,146981,2010-12-30,te,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",71.23,Crime,Dharma Productions,2024,Prabhas,277.55,703.2,Sukumar
tt91000177,Crimson Echo 504,7.9,278598,2023-10-07,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",90.51,Action,AGS Entertainment,2006,Allu Arjun,450.05,1943.84,S. S. Rajamouli
tt91000178,Golden Dream 840,8.0,215323,2022-09-02,te,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",87.98,Action,Lyca Productions,2003,Hrithik Roshan,198.29,1612.29,Vetrimaaran
tt91000179,Crimson Promise 967,5.7,18661,2012-03-13,ml,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",64.82,Comedy,Hombale Films,2014,Hrithik Roshan,90.03,132.44,Sanjay Leela Bhansali
tt91000180,Dark Promise 162,6.5,25135,2011-11-20,ta,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",62.47,Comedy,Yash Raj Films,2014,Akshay Kumar,84.0,128.82,Rohit Shetty
tt91000181,Shadow Kingdom 564,4.2,8162,2020-04-13,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",41.68,Comedy,AGS Entertainment,2012,Suriya,96.16,71.8,Anurag Kashyap
tt91000182,Dark Empire 67,6.6,16241,2011-08-11,hi,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",66.38,Drama,Sun Pictures,2018,Suriya,59.05,73.93,Sanjay Leela Bhansali
tt91000183,Golden Destiny 220,6.5,121535,2019-02-20,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",66.56,Action,Hombale Films,2021,Allu Arjun,268.02,528.25,Zoya Akhtar
tt91000184,Broken Mission 659,6.5,149711,2006-02-26,ml,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",66.74,Sci-Fi,Hombale Films,2012,Kareena Kapoor,350.43,636.65,T. J. Gnanavel
tt91000185,Last Warrior 225,7.7,967759,2001-03-03,hi,"A crime film about courage, betrayal and redemption that changes the lives of its protagonists.",74.23,Crime,Mythri Movie Makers,2005,Aamir Khan,341.95,5049.17,Rajkumar Hirani
tt91000186,Last Legacy 181,7.5,72799,2017-06-03,te,"A mystery film about courage, betrayal and redemption that changes the lives of its protagonists.",76.6,Mystery,T-Series,2018,Jr. NTR,246.96,316.69,Anurag Kashyap
tt91000187,Dark Empire 239,7.7,18675,2001-09-13,te,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",87.85,Adventure,Yash Raj Films,2015,Shah Rukh Khan,11.84,92.51,Priyadarshan
tt91000188,Eternal Kingdom 940,7.7,222221,2006-08-17,ta,"A drama film about courage, betrayal and redemption that changes the lives of its protagonists.",71.65,Drama,Sun Pictures,2000,Kiara Advani,177.03,1692.47,Atlee
tt91000189,Burning Destiny 179,8.0,110213,2021-11-08,ml,"A sci-fi film about courage, betrayal and redemption that changes the lives of its protagonists.",90.55,Sci-Fi,AGS Entertainment,2025,Akshay Kumar,155.06,456.76,Shankar
tt91000190,Eternal Destiny 944,8.5,37297,2008-03-02,hi,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",94.35,Adventure,Lyca Productions,2001,Hrithik Roshan,103.1,343.63,Priyadarshan
tt91000191,Hidden Mission 256,8.3,174918,2000-07-05,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",82.27,Action,Sun Pictures,2014,Allu Arjun,181.22,1067.72,Lokesh Kanagaraj
tt91000192,Eternal Dream 777,5.6,39990,2021-07-04,hi,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",55.99,Action,Red Chillies Entertainment,2003,Suriya,151.25,367.16,Anurag Kashyap
tt91000193,Eternal Warrior 915,6.3,28103,2015-02-27,kn,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",73.7,Comedy,Hombale Films,2002,Shah Rukh Khan,65.54,161.33,Nelson Dilipkumar
tt91000194,Hidden Mission 99,6.0,3216,2012-08-17,hi,"A comedy film about courage, betrayal and redemption that changes the lives of its protagonists.",61.32,Comedy,Yash Raj Films,2021,Hrithik Roshan,66.07,17.27,S. S. Rajamouli
tt91000195,Burning Storm 84,7.6,68481,2007-08-30,te,"A adventure film about courage, betrayal and redemption that changes the lives of its protagonists.",85.59,Adventure,T-Series,2006,Yash,218.01,614.57,Nelson Dilipkumar
tt91000196,Hidden Border 477,7.8,65834,2002-01-01,kn,"A action film about courage, betrayal and redemption that changes the lives of its protagonists.",78.64,Action,Mythri Movie Makers,2014,Allu Arjun,106.69,302.84,Kabir Khan
